filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2080.jpg,True,236,214,3,5393,RGB,,with_mask,mask,with_mask_2080.jpg,ad5d3aab8a3daf00dcbcbff0e332ce2f
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2081.jpg,True,225,225,3,9992,RGB,,with_mask,mask,with_mask_2081.jpg,e2892ace311e573c9cba16f64c27481f
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2082.jpg,True,225,225,3,6927,RGB,,with_mask,mask,with_mask_2082.jpg,a22f943643a33843d9f25c9096b42817
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2083.jpg,True,225,225,3,6518,RGB,,with_mask,mask,with_mask_2083.jpg,d983162f59385f103b5613d1f43a2bfe
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2084.jpg,True,299,168,3,4328,RGB,,with_mask,mask,with_mask_2084.jpg,19bfb2d3e6208743fa0cdf17068aeee5
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2085.jpg,True,183,276,3,6251,RGB,,with_mask,mask,with_mask_2085.jpg,f09a30d59d497d359d9ef3a1e22bb6f0
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2086.jpg,True,183,275,3,4592,RGB,,with_mask,mask,with_mask_2086.jpg,e4d622e8fb893efbef013eab59d1e33c
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2087.jpg,True,225,225,3,4617,RGB,,with_mask,mask,with_mask_2087.jpg,62b56a846b55553b6ac3fe6bb3990584
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2088.jpg,True,183,275,3,5490,RGB,,with_mask,mask,with_mask_2088.jpg,2b5d90ca1ad10e1ac21ff47aac2512d4
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2089.jpg,True,187,270,3,8308,RGB,,with_mask,mask,with_mask_2089.jpg,cb51d684dbcfca84cbfa8fb7483e8706
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_209.jpg,True,142,191,3,8556,RGB,,with_mask,mask,with_mask_209.jpg,2cae1c3061d4786fede5e75c9bfbab1d
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2090.jpg,True,225,225,3,5315,RGB,,with_mask,mask,with_mask_2090.jpg,9fa6d08a0f6c46c256a9cc869d05d352
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2091.jpg,True,275,184,3,6524,RGB,,with_mask,mask,with_mask_2091.jpg,4fdc32020fd852eae052029966df1508
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2092.jpg,True,223,226,3,6950,RGB,,with_mask,mask,with_mask_2092.jpg,0444a5b6f8776cc92aa8b8f0717c523e
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2093.jpg,True,310,163,3,4057,RGB,,with_mask,mask,with_mask_2093.jpg,437c480a69ede7181b5b035d878c9cdf
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2094.jpg,True,183,275,3,6441,RGB,,with_mask,mask,with_mask_2094.jpg,375bf7716a116a1c8413793fab5cb0e3
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2095.jpg,True,223,226,3,8146,RGB,,with_mask,mask,with_mask_2095.jpg,1075175ea6c6ae9298833c17afc458ee
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2096.jpg,True,300,168,3,9350,RGB,,with_mask,mask,with_mask_2096.jpg,b048e8153dc9e36619073140e83479bb
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2097.jpg,True,225,225,3,7949,RGB,,with_mask,mask,with_mask_2097.jpg,60e37bc466d1956c7e1a0c5dae11367a
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2098.jpg,True,228,221,3,6415,RGB,,with_mask,mask,with_mask_2098.jpg,c79b2d73274399b0b85f0981f57e7569
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2099.jpg,True,225,225,3,5190,RGB,,with_mask,mask,with_mask_2099.jpg,2753a7d15084aaa2ed8c38dd298e51f7
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_21.jpg,True,306,482,3,36359,RGB,,with_mask,mask,with_mask_21.jpg,c7e1ca1e4b4e083ceb444c562a49b283
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_210.jpg,True,470,579,3,89044,RGB,,with_mask,mask,with_mask_210.jpg,ffe30189d282373b5c8c996ec988a48e
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2100.jpg,True,194,259,3,5333,RGB,,with_mask,mask,with_mask_2100.jpg,2425325874e49df0c38b034da5e365a4
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2101.jpg,True,183,276,3,6126,RGB,,with_mask,mask,with_mask_2101.jpg,d05dcf9de8d646bf9b157df6e9a09d1f
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2102.jpg,True,187,270,3,7870,RGB,,with_mask,mask,with_mask_2102.jpg,20a9b96d2d79d3713bb4e72ea62fc6a5
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2103.jpg,True,201,251,3,6374,RGB,,with_mask,mask,with_mask_2103.jpg,f31805136d8d51f7ed0e5a1e2aa25cef
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2104.jpg,True,259,194,3,6876,RGB,,with_mask,mask,with_mask_2104.jpg,d7cb21ea63bc4e7f8b977cadb6258c10
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2105.jpg,True,275,184,3,6516,RGB,,with_mask,mask,with_mask_2105.jpg,d2216583af0a9f69aac40af8676a194a
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2106.jpg,True,201,251,3,7323,RGB,,with_mask,mask,with_mask_2106.jpg,d45f02fae8b34e0329766faee952eacc
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2107.jpg,True,275,183,3,5949,RGB,,with_mask,mask,with_mask_2107.jpg,c6861c89223ece64f6fa302eeb36f6c8
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2108.jpg,True,183,275,3,5618,RGB,,with_mask,mask,with_mask_2108.jpg,a0c6b36282f40c2c02133d26e4b8a1bd
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2109.jpg,True,225,225,3,7370,RGB,,with_mask,mask,with_mask_2109.jpg,c51fc8f6b939c799f64b4e0b92cc116e
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_211.jpg,True,93,106,3,4521,RGB,,with_mask,mask,with_mask_211.jpg,ead46219b8297a96e00bf0b87b6e4626
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2110.jpg,True,195,259,3,6716,RGB,,with_mask,mask,with_mask_2110.jpg,8064e6b96e01449b1bd8d2fda5eee750
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2111.jpg,True,225,225,3,5374,RGB,,with_mask,mask,with_mask_2111.jpg,fd255159674e70e2dfffdc28889318c7
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2112.jpg,True,343,147,3,3429,RGB,,with_mask,mask,with_mask_2112.jpg,616f72e973c37cdfc866b8160c2d1889
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2113.jpg,True,201,251,3,7031,RGB,,with_mask,mask,with_mask_2113.jpg,e4afcc2b97fc00f5abb9ebae0d043ec4
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2114.jpg,True,225,225,3,9229,RGB,,with_mask,mask,with_mask_2114.jpg,32aaa47bf05bc820ebee148bdd552369
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2115.jpg,True,200,252,3,6956,RGB,,with_mask,mask,with_mask_2115.jpg,92db8f92f7ceeb8dd34a75417dfe6ec0
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2116.jpg,True,225,225,3,9392,RGB,,with_mask,mask,with_mask_2116.jpg,770a7b25867f3562e669218beee0262e
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2118.jpg,True,225,225,3,6145,RGB,,with_mask,mask,with_mask_2118.jpg,8e6a262f7891feb4023ee3f24836ca9d
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2119.jpg,True,218,232,3,5257,RGB,,with_mask,mask,with_mask_2119.jpg,2da56ac956ec006ff907df131807639b
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_212.jpg,True,57,60,3,2205,RGB,,with_mask,mask,with_mask_212.jpg,c341a33b9d82f098c329a89c8b9db291
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2120.jpg,True,224,225,3,8990,RGB,,with_mask,mask,with_mask_2120.jpg,acaf185805d57c61bca790c6559f0cc0
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2121.jpg,True,299,168,3,8134,RGB,,with_mask,mask,with_mask_2121.jpg,a0efad8c2c444b53493b10c4639a9cbb
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2122.jpg,True,225,225,3,7054,RGB,,with_mask,mask,with_mask_2122.jpg,602669db8b96e241a84fa9c29fe2d86a
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2123.jpg,True,201,251,3,6276,RGB,,with_mask,mask,with_mask_2123.jpg,e284ef9ba2fce1837bbf95ad3c77fcf5
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2124.jpg,True,223,226,3,8191,RGB,,with_mask,mask,with_mask_2124.jpg,f238e8e1ba7b1f410c9b96a48566aafa
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2125.jpg,True,259,195,3,5898,RGB,,with_mask,mask,with_mask_2125.jpg,8478a83bea21a83b89a70db0e1b17ac0
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2126.jpg,True,258,196,3,4591,RGB,,with_mask,mask,with_mask_2126.jpg,c7a06c6182745aef9c10874cf4374bef
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2127.jpg,True,225,225,3,14551,RGB,,with_mask,mask,with_mask_2127.jpg,fc83d4607524f72d9fab3740d80c78f6
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2128.jpg,True,183,275,3,7682,RGB,,with_mask,mask,with_mask_2128.jpg,f7ee473b6d3921cd3055f45494661341
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2129.jpg,True,221,228,3,3088,RGB,,with_mask,mask,with_mask_2129.jpg,bd178589392ed09918e5eccfd6496f34
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_213.jpg,True,116,172,3,9110,RGB,,with_mask,mask,with_mask_213.jpg,d67c1e259a21de93617d945acc03fc99
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2130.jpg,True,269,187,3,7225,RGB,,with_mask,mask,with_mask_2130.jpg,5c59e5aeb99ceef67eaff6604554a2d5
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2131.jpg,True,283,178,3,6578,RGB,,with_mask,mask,with_mask_2131.jpg,6c2a697440c7fe191b8117bc0996d1a8
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2132.jpg,True,225,225,3,5704,RGB,,with_mask,mask,with_mask_2132.jpg,406dd64d04fe86debaf90db7b4d719b2
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2133.jpg,True,225,225,3,6853,RGB,,with_mask,mask,with_mask_2133.jpg,5437ffdf05695c316ae7273ae2f3f26d
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2134.jpg,True,225,225,3,6155,RGB,,with_mask,mask,with_mask_2134.jpg,409d567fa4fe957c60bd64649d0f84bb
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2135.jpg,True,252,200,3,8097,RGB,,with_mask,mask,with_mask_2135.jpg,e6daae322739dbc98b58b933692e9eec
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2136.jpg,True,225,225,3,4949,RGB,,with_mask,mask,with_mask_2136.jpg,e2b045537e004cf524fa1940a3d5d307
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2137.jpg,True,183,275,3,7414,RGB,,with_mask,mask,with_mask_2137.jpg,299d58e528d1c65675aaad112bf4fd26
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2138.jpg,True,225,225,3,5723,RGB,,with_mask,mask,with_mask_2138.jpg,77ae9d64f15667416a43585f266d34ee
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2139.jpg,True,183,275,3,7620,RGB,,with_mask,mask,with_mask_2139.jpg,4d4fcca529797923d60fc1a406a4cad4
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_214.jpg,True,68,98,3,3884,RGB,,with_mask,mask,with_mask_214.jpg,c7228b9563c7c5afb978c865f4b11529
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2140.jpg,True,201,250,3,5233,RGB,,with_mask,mask,with_mask_2140.jpg,b42d51191a8bcab93e5744e137fb087c
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2141.jpg,True,275,183,3,3537,RGB,,with_mask,mask,with_mask_2141.jpg,f48ab444d8dc119ac8b149833afcd849
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2142.jpg,True,310,163,3,4678,RGB,,with_mask,mask,with_mask_2142.jpg,5bcf1ab1819d5736793be67a3f5135b3
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2143.jpg,True,183,275,3,8155,RGB,,with_mask,mask,with_mask_2143.jpg,7283c303f02f1bf3ca3beea9e62342eb
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2144.jpg,True,225,225,3,5944,RGB,,with_mask,mask,with_mask_2144.jpg,85168c955d495c5875b4b2225a315047
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2145.jpg,True,211,239,3,6695,RGB,,with_mask,mask,with_mask_2145.jpg,5fbcf3efa73ce3510d3d80e26b044421
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2146.jpg,True,183,275,3,7492,RGB,,with_mask,mask,with_mask_2146.jpg,c0862ec03f29cc75fcab6bf76a46a457
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2147.jpg,True,183,276,3,5363,RGB,,with_mask,mask,with_mask_2147.jpg,a625c99f4bf0bf392ea215a90905df63
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2148.jpg,True,259,194,3,5389,RGB,,with_mask,mask,with_mask_2148.jpg,11802ecf2b2b3dd8a2a854a0b56fa5cf
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2149.jpg,True,183,275,3,7844,RGB,,with_mask,mask,with_mask_2149.jpg,04c877ee371d3f206a9f8d7af88ba4aa
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_215.jpg,True,92,126,3,6819,RGB,,with_mask,mask,with_mask_215.jpg,05ff1eb21cae7d3b52502bfbb347d220
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2150.jpg,True,299,168,3,9994,RGB,,with_mask,mask,with_mask_2150.jpg,ad969fa3ca659f60919728949e71e1a1
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2151.jpg,True,199,253,3,6433,RGB,,with_mask,mask,with_mask_2151.jpg,ee1553e32202a9adc18ea8e6f7149e10
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2152.jpg,True,224,224,3,5274,RGB,,with_mask,mask,with_mask_2152.jpg,cf29925f339cef121e4ab293701db288
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2153.jpg,True,194,259,3,7353,RGB,,with_mask,mask,with_mask_2153.jpg,50ad765b8d246e07f26d60087f66a87d
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2154.jpg,True,183,275,3,5505,RGB,,with_mask,mask,with_mask_2154.jpg,12276ae3d219384632ac34680fa432ba
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2155.jpg,True,299,168,3,5587,RGB,,with_mask,mask,with_mask_2155.jpg,bb4b35b05e27f11154dfb231e63d23aa
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2156.jpg,True,225,225,3,8021,RGB,,with_mask,mask,with_mask_2156.jpg,f74ae59b8a7ec82ad01345c64bc49c81
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2157.jpg,True,250,202,3,6483,RGB,,with_mask,mask,with_mask_2157.jpg,f0b3e2f7c1d48263f22d310042d24292
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2158.jpg,True,226,223,3,6929,RGB,,with_mask,mask,with_mask_2158.jpg,37384fbc2f75289351354e04ae3b5038
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2159.jpg,True,225,225,3,5615,RGB,,with_mask,mask,with_mask_2159.jpg,78e52cf1a9252874744a01e594afa404
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_216.jpg,True,92,137,3,6747,RGB,,with_mask,mask,with_mask_216.jpg,6269f2de9207d310f24f374aad5d74c2
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2160.jpg,True,225,225,3,5159,RGB,,with_mask,mask,with_mask_2160.jpg,5bf0154a6f867ba254138a21b5dbbe8e
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2161.jpg,True,225,225,3,5717,RGB,,with_mask,mask,with_mask_2161.jpg,ea23319172a7562498a75e7987fbfcbf
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2162.jpg,True,225,225,3,8231,RGB,,with_mask,mask,with_mask_2162.jpg,26061a6c386af5b58429fb2eef75d694
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2163.jpg,True,194,260,3,4383,RGB,,with_mask,mask,with_mask_2163.jpg,a4d6dd38daff0272e8660b21b70dc208
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2164.jpg,True,225,225,3,6533,RGB,,with_mask,mask,with_mask_2164.jpg,1b241b8f4a2f2f3fcaffded035def425
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2165.jpg,True,225,225,3,5317,RGB,,with_mask,mask,with_mask_2165.jpg,3c9893db488a43ecf94b701a03ca3ceb
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2166.jpg,True,201,251,3,8264,RGB,,with_mask,mask,with_mask_2166.jpg,5bceba46b892e6f98ca610f41c1b29cb
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2167.jpg,True,310,162,3,4390,RGB,,with_mask,mask,with_mask_2167.jpg,6055ca491acf04eafdd82379f85c5ee4
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2168.jpg,True,225,225,3,6467,RGB,,with_mask,mask,with_mask_2168.jpg,6bacf0a00d176dc3fc29591b6c3984fe
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2169.jpg,True,217,232,3,6209,RGB,,with_mask,mask,with_mask_2169.jpg,ccf3f5b5104ec9cbcbe7e3ab7ba8d188
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_217.jpg,True,173,205,3,13916,RGB,,with_mask,mask,with_mask_217.jpg,7184441e01efe92e103c51ecd7daf1bb
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2170.jpg,True,225,225,3,4906,RGB,,with_mask,mask,with_mask_2170.jpg,b96d5e58da8f6f6676c870141823f4aa
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2171.jpg,True,183,275,3,5954,RGB,,with_mask,mask,with_mask_2171.jpg,76be3cb24cb7c4019ad6070139f8cd0b
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2172.jpg,True,259,194,3,4721,RGB,,with_mask,mask,with_mask_2172.jpg,f6de410edc2791903e6101b0e90a368b
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2173.jpg,True,300,168,3,4396,RGB,,with_mask,mask,with_mask_2173.jpg,7d50626f33775a2a5f97932d3ebb9910
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2174.jpg,True,225,225,3,4188,RGB,,with_mask,mask,with_mask_2174.jpg,0ddfdd020fb6232ee074bc5043fcbaf5
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2175.jpg,True,211,239,3,6786,RGB,,with_mask,mask,with_mask_2175.jpg,002def7527b0cfb9c2f5927910dbcade
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2176.jpg,True,223,226,3,5329,RGB,,with_mask,mask,with_mask_2176.jpg,6bc89e7fe36e4079ce7c4f869c2d86c8
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2177.jpg,True,225,225,3,4060,RGB,,with_mask,mask,with_mask_2177.jpg,73e12d7c60568ba7ff14f45889f46f80
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2178.jpg,True,225,225,3,8090,RGB,,with_mask,mask,with_mask_2178.jpg,db64288ad451828a37bb5d129c767e9d
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2179.jpg,True,225,225,3,5983,RGB,,with_mask,mask,with_mask_2179.jpg,e35932b147b4a3795abb99c18d5f4238
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_218.jpg,True,123,210,3,10018,RGB,,with_mask,mask,with_mask_218.jpg,183bd76d3f28d0f9499f0a71e7e442ec
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2180.jpg,True,218,231,3,6816,RGB,,with_mask,mask,with_mask_2180.jpg,c4a6f4c8d0f3d4c60728cfe98b718056
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2181.jpg,True,225,225,3,6859,RGB,,with_mask,mask,with_mask_2181.jpg,000d672559f5f0543914b721759bbda2
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2182.jpg,True,275,183,3,5092,RGB,,with_mask,mask,with_mask_2182.jpg,424dbcdca5f99bb518f8eb6190b32cc9
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2183.jpg,True,183,275,3,6159,RGB,,with_mask,mask,with_mask_2183.jpg,cf5c4ea3171e218ee2374c1ad01546f0
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2184.jpg,True,225,225,3,6405,RGB,,with_mask,mask,with_mask_2184.jpg,505d31538b1eda334c7c1d200480fcfe
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2185.jpg,True,223,226,3,6359,RGB,,with_mask,mask,with_mask_2185.jpg,42e1d60904574fcd9573cf4af8730aa6
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2186.jpg,True,275,183,3,4657,RGB,,with_mask,mask,with_mask_2186.jpg,dad8567cbc27192645822f413ad48b62
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2187.jpg,True,216,233,3,4957,RGB,,with_mask,mask,with_mask_2187.jpg,dbaad4cadafdae958102091bd244aaae
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2188.jpg,True,182,277,3,5174,RGB,,with_mask,mask,with_mask_2188.jpg,3cf88cf812b8d0ea248627c3e20105c8
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2189.jpg,True,225,225,3,6251,RGB,,with_mask,mask,with_mask_2189.jpg,e4e960e0c83dc8c74e951b4cb5c9fd10
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_219.jpg,True,89,127,3,3743,RGB,,with_mask,mask,with_mask_219.jpg,d5bf3382eba869c35df0859d14146786
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2190.jpg,True,290,174,3,9225,RGB,,with_mask,mask,with_mask_2190.jpg,1256187b2987e532a53021e0d815a593
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2191.jpg,True,225,225,3,6785,RGB,,with_mask,mask,with_mask_2191.jpg,e8b408af9ba4a99fa748a62f4afdf0d1
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2192.jpg,True,196,257,3,6524,RGB,,with_mask,mask,with_mask_2192.jpg,5a93685cb3300920e7535b7720bc53cc
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2193.jpg,True,285,177,3,4046,RGB,,with_mask,mask,with_mask_2193.jpg,a85f0cc984a9fd1610add66a3913c816
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2194.jpg,True,225,225,3,5872,RGB,,with_mask,mask,with_mask_2194.jpg,969ef7fc07bb9fda888b532c82585054
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2195.jpg,True,225,225,3,5447,RGB,,with_mask,mask,with_mask_2195.jpg,689ed3129e376f5921ae71417224965d
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2196.jpg,True,259,194,3,4541,RGB,,with_mask,mask,with_mask_2196.jpg,5721e9cb4a6cfa4eaf3c38e40d33408a
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2197.jpg,True,225,225,3,6644,RGB,,with_mask,mask,with_mask_2197.jpg,f775f2c46ea2b91dda979a781e2f60cb
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2198.jpg,True,252,200,3,4768,RGB,,with_mask,mask,with_mask_2198.jpg,39d19702e8a86688b7afa87577547bef
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2199.jpg,True,225,225,3,5330,RGB,,with_mask,mask,with_mask_2199.jpg,ad6300517f3a04370b98bd4caa8fd134
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_22.jpg,True,197,342,3,24670,RGB,,with_mask,mask,with_mask_22.jpg,a3e783ac469a02417a70193b0cff35c6
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_220.jpg,True,95,126,3,5156,RGB,,with_mask,mask,with_mask_220.jpg,db94765bbbb1ba3709310044fdf0ffa7
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2200.jpg,True,227,222,3,6029,RGB,,with_mask,mask,with_mask_2200.jpg,5a62e00f0e46f1cacec239e749b3df18
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2201.jpg,True,225,225,3,5425,RGB,,with_mask,mask,with_mask_2201.jpg,d673543c56487fcc7337c44492166188
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_2202.jpg,True,232,217,3,6252,RGB,,with_mask,mask,with_mask_2202.jpg,7fd4e96f28b551a0f56045a27243c122
