filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash
E:\AMIT AI\Face Mask & Emotion detection\happy\12839.jpg,True,48,48,1,1320,L,,happy,emotion,12839.jpg,c1d226e8fb11a0b8f1e21d279ac0954b
E:\AMIT AI\Face Mask & Emotion detection\happy\12845.jpg,True,48,48,1,1656,L,,happy,emotion,12845.jpg,dcf9e2ac5ea38d5042b48331a4b788db
E:\AMIT AI\Face Mask & Emotion detection\happy\12857.jpg,True,48,48,1,1364,L,,happy,emotion,12857.jpg,13065fcc42fcce282ecb832021946777
E:\AMIT AI\Face Mask & Emotion detection\happy\12859.jpg,True,48,48,1,1246,L,,happy,emotion,12859.jpg,44d59fd9a79222746d45d9699909d682
E:\AMIT AI\Face Mask & Emotion detection\happy\12871.jpg,True,48,48,1,1359,L,,happy,emotion,12871.jpg,80092296c04cbb1e7a99f5f0cbed49cb
E:\AMIT AI\Face Mask & Emotion detection\happy\12881.jpg,True,48,48,1,1525,L,,happy,emotion,12881.jpg,49a1b9a6219e5129d914ce008ebc3864
E:\AMIT AI\Face Mask & Emotion detection\happy\12884.jpg,True,48,48,1,1964,L,,happy,emotion,12884.jpg,4f84387e345e402709bf31bcdfd32069
E:\AMIT AI\Face Mask & Emotion detection\happy\12886.jpg,True,48,48,1,1701,L,,happy,emotion,12886.jpg,bd215c97ad58548ce38b47fa06b8f1d9
E:\AMIT AI\Face Mask & Emotion detection\happy\12887.jpg,True,48,48,1,1533,L,,happy,emotion,12887.jpg,b70d0cb6bfb8d949503ad6f97db07407
E:\AMIT AI\Face Mask & Emotion detection\happy\12892.jpg,True,48,48,1,1578,L,,happy,emotion,12892.jpg,2ec9cce5fb8f4dc5b0d047833a2ab440
E:\AMIT AI\Face Mask & Emotion detection\happy\12893.jpg,True,48,48,1,1640,L,,happy,emotion,12893.jpg,e4d4157cfb38ede89d41bea3e2749433
E:\AMIT AI\Face Mask & Emotion detection\happy\12901.jpg,True,48,48,1,1590,L,,happy,emotion,12901.jpg,4bb9990dac827064aaf7e06890dcadc7
E:\AMIT AI\Face Mask & Emotion detection\happy\12902.jpg,True,48,48,1,1339,L,,happy,emotion,12902.jpg,51cf03096208838c94f41fade54d4b30
E:\AMIT AI\Face Mask & Emotion detection\happy\12912.jpg,True,48,48,1,1497,L,,happy,emotion,12912.jpg,616c75f3e05aa697c2e55dbc5c0eb345
E:\AMIT AI\Face Mask & Emotion detection\happy\12914.jpg,True,48,48,1,1588,L,,happy,emotion,12914.jpg,4706b3f40880ba243f45a648a72b46c7
E:\AMIT AI\Face Mask & Emotion detection\happy\12916.jpg,True,48,48,1,1424,L,,happy,emotion,12916.jpg,39e7fd8e45c3fcc34dc08143f3564f1b
E:\AMIT AI\Face Mask & Emotion detection\happy\12920.jpg,True,48,48,1,1485,L,,happy,emotion,12920.jpg,cbd823c2a80c59b2d122ef5061abf027
E:\AMIT AI\Face Mask & Emotion detection\happy\12926.jpg,True,48,48,1,1586,L,,happy,emotion,12926.jpg,061dfb20bf70aea14688d29e088ba9f9
E:\AMIT AI\Face Mask & Emotion detection\happy\12932.jpg,True,48,48,1,1538,L,,happy,emotion,12932.jpg,64dc84ccecb2f1b976c62a8caf192724
E:\AMIT AI\Face Mask & Emotion detection\happy\12937.jpg,True,48,48,1,1239,L,,happy,emotion,12937.jpg,966577ff18f11d5ce262c936a507fcfc
E:\AMIT AI\Face Mask & Emotion detection\happy\12939.jpg,True,48,48,1,1704,L,,happy,emotion,12939.jpg,f4bbc9903456a0248b70de4793287cff
E:\AMIT AI\Face Mask & Emotion detection\happy\12941.jpg,True,48,48,1,1513,L,,happy,emotion,12941.jpg,b6b122037779ca748dca3746b046c2c0
E:\AMIT AI\Face Mask & Emotion detection\happy\12953.jpg,True,48,48,1,1599,L,,happy,emotion,12953.jpg,148adba53a13ab98c94781a62b5c6b3c
E:\AMIT AI\Face Mask & Emotion detection\happy\12954.jpg,True,48,48,1,1632,L,,happy,emotion,12954.jpg,79e6b20a9914a2ff7f36672ad27f66b1
E:\AMIT AI\Face Mask & Emotion detection\happy\12966.jpg,True,48,48,1,1503,L,,happy,emotion,12966.jpg,4f90883ed3cb90fce0f47b6f1b341cb0
E:\AMIT AI\Face Mask & Emotion detection\happy\12977.jpg,True,48,48,1,1610,L,,happy,emotion,12977.jpg,9f43f06921dd4e58c27f7cb091989c6a
E:\AMIT AI\Face Mask & Emotion detection\happy\12978.jpg,True,48,48,1,1673,L,,happy,emotion,12978.jpg,592039ea6931b7ae3a1efb46ff1fd766
E:\AMIT AI\Face Mask & Emotion detection\happy\12982.jpg,True,48,48,1,1403,L,,happy,emotion,12982.jpg,ee075e8ba20a4f822c28ab288b9ef66d
E:\AMIT AI\Face Mask & Emotion detection\happy\12983.jpg,True,48,48,1,1530,L,,happy,emotion,12983.jpg,7568c197a50452b53e5335312862d2d1
E:\AMIT AI\Face Mask & Emotion detection\happy\12987.jpg,True,48,48,1,1624,L,,happy,emotion,12987.jpg,54cf67db29f55a8957bdd7430f979f09
E:\AMIT AI\Face Mask & Emotion detection\happy\12995.jpg,True,48,48,1,1322,L,,happy,emotion,12995.jpg,2f11a8355597a197f13ca2688f103a11
E:\AMIT AI\Face Mask & Emotion detection\happy\13005.jpg,True,48,48,1,1770,L,,happy,emotion,13005.jpg,eedbc2bfc9f33815abdd7cbeef97aceb
E:\AMIT AI\Face Mask & Emotion detection\happy\13007.jpg,True,48,48,1,1912,L,,happy,emotion,13007.jpg,344f356f836c60a733cb8d6936692295
E:\AMIT AI\Face Mask & Emotion detection\happy\13012.jpg,True,48,48,1,1456,L,,happy,emotion,13012.jpg,59c88c704af7627a8ac9329fbe97d8e3
E:\AMIT AI\Face Mask & Emotion detection\happy\13015.jpg,True,48,48,1,1820,L,,happy,emotion,13015.jpg,bec5e524d1af5612d9b57f21f90b6955
E:\AMIT AI\Face Mask & Emotion detection\happy\13024.jpg,True,48,48,1,1625,L,,happy,emotion,13024.jpg,6a86c2968bcf91ec572c9e3059116ee4
E:\AMIT AI\Face Mask & Emotion detection\happy\13026.jpg,True,48,48,1,1745,L,,happy,emotion,13026.jpg,ba982c75e41de617a289ffaac877028a
E:\AMIT AI\Face Mask & Emotion detection\happy\13035.jpg,True,48,48,1,1518,L,,happy,emotion,13035.jpg,01deb46c306f3acd9433e022adea9051
E:\AMIT AI\Face Mask & Emotion detection\happy\13040.jpg,True,48,48,1,1406,L,,happy,emotion,13040.jpg,a23eaa91dce041cc287c5b087b5f6263
E:\AMIT AI\Face Mask & Emotion detection\happy\13044.jpg,True,48,48,1,1504,L,,happy,emotion,13044.jpg,f2104363e5d85be12b8fe861e25d0385
E:\AMIT AI\Face Mask & Emotion detection\happy\13049.jpg,True,48,48,1,1489,L,,happy,emotion,13049.jpg,fc5f5a7db97b0df7d6f2b3623f3e06ee
E:\AMIT AI\Face Mask & Emotion detection\happy\13053.jpg,True,48,48,1,1471,L,,happy,emotion,13053.jpg,6f470e029e72f8f191d28adc3adeb9bd
E:\AMIT AI\Face Mask & Emotion detection\happy\13054.jpg,True,48,48,1,1674,L,,happy,emotion,13054.jpg,5365565ee7baa36ee6e1fab173d077fb
E:\AMIT AI\Face Mask & Emotion detection\happy\13056.jpg,True,48,48,1,1687,L,,happy,emotion,13056.jpg,ac79a39e94c22c496260975e7973af5f
E:\AMIT AI\Face Mask & Emotion detection\happy\13060.jpg,True,48,48,1,1397,L,,happy,emotion,13060.jpg,39ce06ad3e2580ca00de1b2693cd16c5
E:\AMIT AI\Face Mask & Emotion detection\happy\13062.jpg,True,48,48,1,1331,L,,happy,emotion,13062.jpg,e188d5c0ebedb528e7cbcb20bf96bd38
E:\AMIT AI\Face Mask & Emotion detection\happy\13063.jpg,True,48,48,1,1441,L,,happy,emotion,13063.jpg,0c3057b1f8c91f436c4a8e54f98dc7c6
E:\AMIT AI\Face Mask & Emotion detection\happy\13070.jpg,True,48,48,1,1455,L,,happy,emotion,13070.jpg,bdbb7311537d581f616cdf1dce294c93
E:\AMIT AI\Face Mask & Emotion detection\happy\13072.jpg,True,48,48,1,1420,L,,happy,emotion,13072.jpg,7bdac40943fb3f8099043167c5ffdfa4
E:\AMIT AI\Face Mask & Emotion detection\happy\13074.jpg,True,48,48,1,1442,L,,happy,emotion,13074.jpg,72c0a858d33b671659fc9e49f5d17650
E:\AMIT AI\Face Mask & Emotion detection\happy\13076.jpg,True,48,48,1,1603,L,,happy,emotion,13076.jpg,c0b0253762475c9e962f6f3deb317f9a
E:\AMIT AI\Face Mask & Emotion detection\happy\13086.jpg,True,48,48,1,1428,L,,happy,emotion,13086.jpg,88baa3236daf714bf64f07d6f07cd8ad
E:\AMIT AI\Face Mask & Emotion detection\happy\13087.jpg,True,48,48,1,1650,L,,happy,emotion,13087.jpg,8d40bf5bc3054ddd0f371e54d8ed1589
E:\AMIT AI\Face Mask & Emotion detection\happy\13089.jpg,True,48,48,1,1579,L,,happy,emotion,13089.jpg,f1a53aef840be42db343266b6e373ae6
E:\AMIT AI\Face Mask & Emotion detection\happy\13100.jpg,True,48,48,1,1452,L,,happy,emotion,13100.jpg,9768d80e6b6d45d6811132f1e6ea038e
E:\AMIT AI\Face Mask & Emotion detection\happy\13103.jpg,True,48,48,1,1658,L,,happy,emotion,13103.jpg,9b76bfd384dff27689803beb664ab264
E:\AMIT AI\Face Mask & Emotion detection\happy\13117.jpg,True,48,48,1,1755,L,,happy,emotion,13117.jpg,907b7bb16e3dee9d459cf49a20acfc97
E:\AMIT AI\Face Mask & Emotion detection\happy\13120.jpg,True,48,48,1,1456,L,,happy,emotion,13120.jpg,437bf44734fb3b2a5b3e2d6f5d834ece
E:\AMIT AI\Face Mask & Emotion detection\happy\13143.jpg,True,48,48,1,1650,L,,happy,emotion,13143.jpg,6342ddb6021364aeb236761c12153b90
E:\AMIT AI\Face Mask & Emotion detection\happy\13144.jpg,True,48,48,1,1550,L,,happy,emotion,13144.jpg,99d904611a6f8092263f13fef519d9ee
E:\AMIT AI\Face Mask & Emotion detection\happy\13156.jpg,True,48,48,1,1130,L,,happy,emotion,13156.jpg,577973e209d1000de2fce253a337f0c9
E:\AMIT AI\Face Mask & Emotion detection\happy\13163.jpg,True,48,48,1,1720,L,,happy,emotion,13163.jpg,4fb94c3b330cf18b314b22c88ff6d7b0
E:\AMIT AI\Face Mask & Emotion detection\happy\13168.jpg,True,48,48,1,1344,L,,happy,emotion,13168.jpg,edcd31f3930d646ff9f562467c1eb322
E:\AMIT AI\Face Mask & Emotion detection\happy\13170.jpg,True,48,48,1,1662,L,,happy,emotion,13170.jpg,da7a34b322b580bd5f30ab78c79e9668
E:\AMIT AI\Face Mask & Emotion detection\happy\13176.jpg,True,48,48,1,2019,L,,happy,emotion,13176.jpg,9962c58e3c803d95fab8a8a1e799e582
E:\AMIT AI\Face Mask & Emotion detection\happy\13185.jpg,True,48,48,1,1670,L,,happy,emotion,13185.jpg,2facb3e33f64bc8c5c190aaf7df82191
E:\AMIT AI\Face Mask & Emotion detection\happy\13197.jpg,True,48,48,1,1607,L,,happy,emotion,13197.jpg,d2f44d9c2a6a2cf79e9976be861a5e32
E:\AMIT AI\Face Mask & Emotion detection\happy\13199.jpg,True,48,48,1,1402,L,,happy,emotion,13199.jpg,9bef30236b54228e66b59a0dc2ed31a0
E:\AMIT AI\Face Mask & Emotion detection\happy\13206.jpg,True,48,48,1,1671,L,,happy,emotion,13206.jpg,a21df4f785459e011dc8a147959dd8b1
E:\AMIT AI\Face Mask & Emotion detection\happy\13214.jpg,True,48,48,1,1522,L,,happy,emotion,13214.jpg,5fc9549e5507ddf584182df5472ef9d8
E:\AMIT AI\Face Mask & Emotion detection\happy\13219.jpg,True,48,48,1,1799,L,,happy,emotion,13219.jpg,4481f97d597fb193bbfdfef9a6b331ab
E:\AMIT AI\Face Mask & Emotion detection\happy\13222.jpg,True,48,48,1,1816,L,,happy,emotion,13222.jpg,5e27de9f5c386e5ea2c77c1c68b79ee7
E:\AMIT AI\Face Mask & Emotion detection\happy\13226.jpg,True,48,48,1,1646,L,,happy,emotion,13226.jpg,75fa6e4d69f4dcaca8d81f9f33973e25
E:\AMIT AI\Face Mask & Emotion detection\happy\13229.jpg,True,48,48,1,1705,L,,happy,emotion,13229.jpg,ee56fead90495e3bf11e259926301c4d
E:\AMIT AI\Face Mask & Emotion detection\happy\13232.jpg,True,48,48,1,1628,L,,happy,emotion,13232.jpg,fb4bfaad8daba6c05d4ff998b5a127be
E:\AMIT AI\Face Mask & Emotion detection\happy\13235.jpg,True,48,48,1,1684,L,,happy,emotion,13235.jpg,d1b23cc7078d24bc08b46f92dc767053
E:\AMIT AI\Face Mask & Emotion detection\happy\13241.jpg,True,48,48,1,1442,L,,happy,emotion,13241.jpg,84b057cc95e602fdc1c1e210c54c555f
E:\AMIT AI\Face Mask & Emotion detection\happy\13244.jpg,True,48,48,1,1380,L,,happy,emotion,13244.jpg,c9752bbad0d2b36881a8da37e4352a75
E:\AMIT AI\Face Mask & Emotion detection\happy\13247.jpg,True,48,48,1,1464,L,,happy,emotion,13247.jpg,151e0f72e6d341c269b675fbee847655
E:\AMIT AI\Face Mask & Emotion detection\happy\13260.jpg,True,48,48,1,1600,L,,happy,emotion,13260.jpg,45b6e5edfac822f8dd010b06e893ad3c
E:\AMIT AI\Face Mask & Emotion detection\happy\13261.jpg,True,48,48,1,1363,L,,happy,emotion,13261.jpg,619f103044c8741534efaef4c8fc0d6c
E:\AMIT AI\Face Mask & Emotion detection\happy\13269.jpg,True,48,48,1,1767,L,,happy,emotion,13269.jpg,b7c3fc5006883ac103f1483767229366
E:\AMIT AI\Face Mask & Emotion detection\happy\13272.jpg,True,48,48,1,1642,L,,happy,emotion,13272.jpg,de9f7c3327754452aaf73c73cf574af7
E:\AMIT AI\Face Mask & Emotion detection\happy\13284.jpg,True,48,48,1,1506,L,,happy,emotion,13284.jpg,8ebdb820c59838bdef1854f1e9df7b22
E:\AMIT AI\Face Mask & Emotion detection\happy\13287.jpg,True,48,48,1,1645,L,,happy,emotion,13287.jpg,b11f9ef69feed9297831f9c30d5ceda3
E:\AMIT AI\Face Mask & Emotion detection\happy\13292.jpg,True,48,48,1,1550,L,,happy,emotion,13292.jpg,37d3fd8b62ec7dcda95fce14b453ea97
E:\AMIT AI\Face Mask & Emotion detection\happy\13294.jpg,True,48,48,1,1518,L,,happy,emotion,13294.jpg,ba4c0288ea6bc16c75843ea61e9bd4d7
E:\AMIT AI\Face Mask & Emotion detection\happy\13304.jpg,True,48,48,1,1407,L,,happy,emotion,13304.jpg,41ce1eb9dc44ce61b87a2e60ae03676e
E:\AMIT AI\Face Mask & Emotion detection\happy\13313.jpg,True,48,48,1,1639,L,,happy,emotion,13313.jpg,34be9ec9328db6a239201bf2a6b65f9e
E:\AMIT AI\Face Mask & Emotion detection\happy\13316.jpg,True,48,48,1,1493,L,,happy,emotion,13316.jpg,5fe93c48fb5b7378e67827a6019e8a14
E:\AMIT AI\Face Mask & Emotion detection\happy\13328.jpg,True,48,48,1,1541,L,,happy,emotion,13328.jpg,0dc8edaa0d8fa2d34ec2da7f5698bb47
E:\AMIT AI\Face Mask & Emotion detection\happy\13330.jpg,True,48,48,1,1338,L,,happy,emotion,13330.jpg,bff71669066a285150b652d3b6480a76
E:\AMIT AI\Face Mask & Emotion detection\happy\13338.jpg,True,48,48,1,1564,L,,happy,emotion,13338.jpg,2b4661f89e8b6898b0ee2b00bc3888cd
E:\AMIT AI\Face Mask & Emotion detection\happy\13342.jpg,True,48,48,1,1588,L,,happy,emotion,13342.jpg,34c6efcb6f1252a9b4afaab6284797ba
E:\AMIT AI\Face Mask & Emotion detection\happy\13343.jpg,True,48,48,1,1596,L,,happy,emotion,13343.jpg,d57237dfefb2ddc309f8208cdff8aaff
E:\AMIT AI\Face Mask & Emotion detection\happy\13346.jpg,True,48,48,1,1634,L,,happy,emotion,13346.jpg,390bd6b3c5d232ebab0c0df0ed9571da
E:\AMIT AI\Face Mask & Emotion detection\happy\13361.jpg,True,48,48,1,1603,L,,happy,emotion,13361.jpg,9402faabfabd431e5f9b2bf6b78ba594
E:\AMIT AI\Face Mask & Emotion detection\happy\13365.jpg,True,48,48,1,1432,L,,happy,emotion,13365.jpg,904fac9174c05f546c6e5fccee28bab4
E:\AMIT AI\Face Mask & Emotion detection\happy\13374.jpg,True,48,48,1,1541,L,,happy,emotion,13374.jpg,eb6fc15493d1678f244604bb469009bb
E:\AMIT AI\Face Mask & Emotion detection\happy\13375.jpg,True,48,48,1,1779,L,,happy,emotion,13375.jpg,becb96068caf46a270f4bde09486e057
E:\AMIT AI\Face Mask & Emotion detection\happy\13377.jpg,True,48,48,1,1290,L,,happy,emotion,13377.jpg,8c45bef0974991b5cc5f8dd1fc817256
E:\AMIT AI\Face Mask & Emotion detection\happy\13383.jpg,True,48,48,1,1664,L,,happy,emotion,13383.jpg,937d57479f19c585b10f019d80f846cb
E:\AMIT AI\Face Mask & Emotion detection\happy\13387.jpg,True,48,48,1,1741,L,,happy,emotion,13387.jpg,6bde65da4abe608fd5964fc39eabd1ae
E:\AMIT AI\Face Mask & Emotion detection\happy\13388.jpg,True,48,48,1,1355,L,,happy,emotion,13388.jpg,9c8314bd46ee486a0e4db9b454c6cfd5
E:\AMIT AI\Face Mask & Emotion detection\happy\13396.jpg,True,48,48,1,1763,L,,happy,emotion,13396.jpg,696604aa52235faabb91d4d6d52f24b8
E:\AMIT AI\Face Mask & Emotion detection\happy\13407.jpg,True,48,48,1,1611,L,,happy,emotion,13407.jpg,e6d029ca9ba9635d93b6c4cec8b9323f
E:\AMIT AI\Face Mask & Emotion detection\happy\13410.jpg,True,48,48,1,1773,L,,happy,emotion,13410.jpg,26613907e832033c6fa2358462d2e934
E:\AMIT AI\Face Mask & Emotion detection\happy\13412.jpg,True,48,48,1,1574,L,,happy,emotion,13412.jpg,b970139b81e2400093992fceb4e9fc1e
E:\AMIT AI\Face Mask & Emotion detection\happy\13413.jpg,True,48,48,1,1415,L,,happy,emotion,13413.jpg,9410eaf9a42a7fb65fae12ac81a2a473
E:\AMIT AI\Face Mask & Emotion detection\happy\13414.jpg,True,48,48,1,1675,L,,happy,emotion,13414.jpg,ea38259cf89fac55e093f8abfdecc1b9
E:\AMIT AI\Face Mask & Emotion detection\happy\13417.jpg,True,48,48,1,1717,L,,happy,emotion,13417.jpg,4c97d1fcef0695347a9f77620e0eb8f3
E:\AMIT AI\Face Mask & Emotion detection\happy\13419.jpg,True,48,48,1,1588,L,,happy,emotion,13419.jpg,2eaf9d9367906b90ba2a4de2d2ea3a38
E:\AMIT AI\Face Mask & Emotion detection\happy\13422.jpg,True,48,48,1,1375,L,,happy,emotion,13422.jpg,f283ec0daa5a8a8ce943805f5bfe5770
E:\AMIT AI\Face Mask & Emotion detection\happy\13423.jpg,True,48,48,1,1843,L,,happy,emotion,13423.jpg,37de83a568c2a5785f884d8c5f49016e
E:\AMIT AI\Face Mask & Emotion detection\happy\13435.jpg,True,48,48,1,1554,L,,happy,emotion,13435.jpg,607754a5decc1dc0aa689868df0dbc51
E:\AMIT AI\Face Mask & Emotion detection\happy\13443.jpg,True,48,48,1,1398,L,,happy,emotion,13443.jpg,72a25f62e757919081e5ca8e05bb129b
E:\AMIT AI\Face Mask & Emotion detection\happy\13454.jpg,True,48,48,1,1376,L,,happy,emotion,13454.jpg,53cba428e613e54bb9346a59cbf75cb4
E:\AMIT AI\Face Mask & Emotion detection\happy\13459.jpg,True,48,48,1,1381,L,,happy,emotion,13459.jpg,a231231fd61d1a8b545dc9074f05ef3a
E:\AMIT AI\Face Mask & Emotion detection\happy\13461.jpg,True,48,48,1,1671,L,,happy,emotion,13461.jpg,a290dd1780a86d8fc6566d6282c9fae5
E:\AMIT AI\Face Mask & Emotion detection\happy\13468.jpg,True,48,48,1,1628,L,,happy,emotion,13468.jpg,8f6b84c8770fd01a45326c04bbc9bed1
E:\AMIT AI\Face Mask & Emotion detection\happy\13469.jpg,True,48,48,1,1600,L,,happy,emotion,13469.jpg,73451597933ea6e08f98a3f71ad5d6eb
E:\AMIT AI\Face Mask & Emotion detection\happy\13473.jpg,True,48,48,1,1557,L,,happy,emotion,13473.jpg,c5d8404d63f58bce90172be3947c5a54
E:\AMIT AI\Face Mask & Emotion detection\happy\13475.jpg,True,48,48,1,1609,L,,happy,emotion,13475.jpg,24f38ba46d6c0db26bec2de7f2af4eeb
E:\AMIT AI\Face Mask & Emotion detection\happy\13480.jpg,True,48,48,1,1583,L,,happy,emotion,13480.jpg,b90cfedbad452c870b8fb3e05f8a8f98
E:\AMIT AI\Face Mask & Emotion detection\happy\13485.jpg,True,48,48,1,1724,L,,happy,emotion,13485.jpg,1bbddb6541f96a6cc7a43817fba08022
E:\AMIT AI\Face Mask & Emotion detection\happy\13492.jpg,True,48,48,1,1611,L,,happy,emotion,13492.jpg,029a48e1c9916f4449db394b1b90695f
E:\AMIT AI\Face Mask & Emotion detection\happy\13496.jpg,True,48,48,1,1572,L,,happy,emotion,13496.jpg,2d891e68ca3535ca26ba2877ee73957a
E:\AMIT AI\Face Mask & Emotion detection\happy\13504.jpg,True,48,48,1,1594,L,,happy,emotion,13504.jpg,527680605b29b929bfa31185448a3a26
E:\AMIT AI\Face Mask & Emotion detection\happy\13509.jpg,True,48,48,1,1753,L,,happy,emotion,13509.jpg,32f812b618cafe882f6a53b8aa36d224
E:\AMIT AI\Face Mask & Emotion detection\happy\13512.jpg,True,48,48,1,1554,L,,happy,emotion,13512.jpg,106d7220834ea679f406aa809807954b
E:\AMIT AI\Face Mask & Emotion detection\happy\13515.jpg,True,48,48,1,1611,L,,happy,emotion,13515.jpg,e740a13e23e916e09600e9d288f9aca1
E:\AMIT AI\Face Mask & Emotion detection\happy\13516.jpg,True,48,48,1,1685,L,,happy,emotion,13516.jpg,4662a443d2a597f3aa4046aa75ec9b68
E:\AMIT AI\Face Mask & Emotion detection\happy\13522.jpg,True,48,48,1,1681,L,,happy,emotion,13522.jpg,ed1e2340c35b901c63ec1e0ee6b1a829
E:\AMIT AI\Face Mask & Emotion detection\happy\13523.jpg,True,48,48,1,1683,L,,happy,emotion,13523.jpg,f880894f963f2f331d2038bd83004696
E:\AMIT AI\Face Mask & Emotion detection\happy\13538.jpg,True,48,48,1,1382,L,,happy,emotion,13538.jpg,99b070a82fe974ce98c16343fcfd8d03
E:\AMIT AI\Face Mask & Emotion detection\happy\13541.jpg,True,48,48,1,1168,L,,happy,emotion,13541.jpg,a5b0749ce5f18dddcbc8103b97a30ed9
E:\AMIT AI\Face Mask & Emotion detection\happy\13546.jpg,True,48,48,1,1632,L,,happy,emotion,13546.jpg,e564826b71949af352906adb4069e559
E:\AMIT AI\Face Mask & Emotion detection\happy\13547.jpg,True,48,48,1,1720,L,,happy,emotion,13547.jpg,fcd27b0e310bd7fbdbdbdaf357f3468c
E:\AMIT AI\Face Mask & Emotion detection\happy\13553.jpg,True,48,48,1,1634,L,,happy,emotion,13553.jpg,ef624af29cc55de24a599e5682c5ea93
E:\AMIT AI\Face Mask & Emotion detection\happy\13558.jpg,True,48,48,1,1486,L,,happy,emotion,13558.jpg,9b3281461e22f767d517c3e1a2654636
E:\AMIT AI\Face Mask & Emotion detection\happy\13560.jpg,True,48,48,1,1428,L,,happy,emotion,13560.jpg,5b8d556f2ed2c8a05ed436cbed4ed8a1
E:\AMIT AI\Face Mask & Emotion detection\happy\13563.jpg,True,48,48,1,1626,L,,happy,emotion,13563.jpg,04ee7d95b27a6fe602f352f3b2e017fa
E:\AMIT AI\Face Mask & Emotion detection\happy\13564.jpg,True,48,48,1,1509,L,,happy,emotion,13564.jpg,a1a47e0fd7455416e4b9d109cee0860b
E:\AMIT AI\Face Mask & Emotion detection\happy\13566.jpg,True,48,48,1,1615,L,,happy,emotion,13566.jpg,9bdffd816dd5d79cd1195d3cec9ed4ef
E:\AMIT AI\Face Mask & Emotion detection\happy\13569.jpg,True,48,48,1,1618,L,,happy,emotion,13569.jpg,2f470c20492ee7d2ab5cf541cad58473
E:\AMIT AI\Face Mask & Emotion detection\happy\13574.jpg,True,48,48,1,1726,L,,happy,emotion,13574.jpg,10598a82ce469a990f527143388621be
E:\AMIT AI\Face Mask & Emotion detection\happy\13588.jpg,True,48,48,1,1767,L,,happy,emotion,13588.jpg,e9c1d2650edf1dbbfe0ef4627b29967f
E:\AMIT AI\Face Mask & Emotion detection\happy\13589.jpg,True,48,48,1,1637,L,,happy,emotion,13589.jpg,4265de22d1f95656695cad111d5a4adf
E:\AMIT AI\Face Mask & Emotion detection\happy\13604.jpg,True,48,48,1,1584,L,,happy,emotion,13604.jpg,d664d090eb52fee0affe0e76900842fe
E:\AMIT AI\Face Mask & Emotion detection\happy\13609.jpg,True,48,48,1,1492,L,,happy,emotion,13609.jpg,d2759395f562c4eae101a20e7cd3c55f
E:\AMIT AI\Face Mask & Emotion detection\happy\13617.jpg,True,48,48,1,1657,L,,happy,emotion,13617.jpg,4a3d160c17a1a868d5b872918f8e1473
E:\AMIT AI\Face Mask & Emotion detection\happy\13623.jpg,True,48,48,1,1598,L,,happy,emotion,13623.jpg,9612d6443561bf8fd88477906d0ca1ff
E:\AMIT AI\Face Mask & Emotion detection\happy\13626.jpg,True,48,48,1,1388,L,,happy,emotion,13626.jpg,b63f2f8762eff1d17cae1d1714ed50b9
E:\AMIT AI\Face Mask & Emotion detection\happy\13629.jpg,True,48,48,1,1552,L,,happy,emotion,13629.jpg,06b4c5848db7815bb8644849ad48e19f
E:\AMIT AI\Face Mask & Emotion detection\happy\13637.jpg,True,48,48,1,1549,L,,happy,emotion,13637.jpg,d21c0ecd7b328dd7936149ebc0aa0110
E:\AMIT AI\Face Mask & Emotion detection\happy\13641.jpg,True,48,48,1,1641,L,,happy,emotion,13641.jpg,0498f8b99a50845446123444bd024b09
E:\AMIT AI\Face Mask & Emotion detection\happy\13642.jpg,True,48,48,1,1740,L,,happy,emotion,13642.jpg,d26ed5a40d2cb7019eb106fe4db04aaa
E:\AMIT AI\Face Mask & Emotion detection\happy\13645.jpg,True,48,48,1,1492,L,,happy,emotion,13645.jpg,7fc5f921a34b7752ea753463783d6ef3
E:\AMIT AI\Face Mask & Emotion detection\happy\13646.jpg,True,48,48,1,1493,L,,happy,emotion,13646.jpg,8ff33f06a76472df7f38b99022f26135
E:\AMIT AI\Face Mask & Emotion detection\happy\13649.jpg,True,48,48,1,1557,L,,happy,emotion,13649.jpg,4bc1602e0c629e3d6284cbef03946f09
E:\AMIT AI\Face Mask & Emotion detection\happy\13659.jpg,True,48,48,1,1509,L,,happy,emotion,13659.jpg,beb9a37e30290e98af39a03eb74f145c
E:\AMIT AI\Face Mask & Emotion detection\happy\13661.jpg,True,48,48,1,1699,L,,happy,emotion,13661.jpg,294918944b116b2dfeec41b0cdc72802
E:\AMIT AI\Face Mask & Emotion detection\happy\13663.jpg,True,48,48,1,1552,L,,happy,emotion,13663.jpg,523ba25e209b852fb0ba17c33d63545a
E:\AMIT AI\Face Mask & Emotion detection\happy\13668.jpg,True,48,48,1,1480,L,,happy,emotion,13668.jpg,53c1d1e888e0601ff18fbbe378c978b8
E:\AMIT AI\Face Mask & Emotion detection\happy\13693.jpg,True,48,48,1,1332,L,,happy,emotion,13693.jpg,64c6ddb2b060763f5b6e272c1a07b0a0
E:\AMIT AI\Face Mask & Emotion detection\happy\13699.jpg,True,48,48,1,1654,L,,happy,emotion,13699.jpg,8b1c080f3c83f7eaa3ab16f0f06d2935
