filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash,log_file_size
E:\AMIT AI\Face Mask & Emotion detection\happy\10550.jpg,True,48,48,1,1689,L,,happy,emotion,10550.jpg,709cd2c87da2dcb7b7727e813dfcc466,7.432483807917119
E:\AMIT AI\Face Mask & Emotion detection\happy\10555.jpg,True,48,48,1,1569,L,,happy,emotion,10555.jpg,bf6f79705d871f5be1535de51a01fe25,7.358830898342354
E:\AMIT AI\Face Mask & Emotion detection\happy\10570.jpg,True,48,48,1,1712,L,,happy,emotion,10570.jpg,14b7d92c034a41c99f8fd312c9be0aca,7.44600149832412
E:\AMIT AI\Face Mask & Emotion detection\happy\10574.jpg,True,48,48,1,1544,L,,happy,emotion,10574.jpg,551ed815f70958705dcd98a408f658b0,7.3427791893318455
E:\AMIT AI\Face Mask & Emotion detection\happy\10578.jpg,True,48,48,1,1628,L,,happy,emotion,10578.jpg,bece4c26ae905eb603261b1cac7869ae,7.395721608602045
E:\AMIT AI\Face Mask & Emotion detection\happy\10587.jpg,True,48,48,1,1497,L,,happy,emotion,10587.jpg,b0a5eaf06242d087fa4fa3be90e26586,7.311886164077165
E:\AMIT AI\Face Mask & Emotion detection\happy\10590.jpg,True,48,48,1,1759,L,,happy,emotion,10590.jpg,aeceee941bad7100846fcd638fb43acd,7.473069088032197
E:\AMIT AI\Face Mask & Emotion detection\happy\10594.jpg,True,48,48,1,1632,L,,happy,emotion,10594.jpg,88b158532cf29ef261a50cc486c25a7d,7.398174092970465
E:\AMIT AI\Face Mask & Emotion detection\happy\10597.jpg,True,48,48,1,1537,L,,happy,emotion,10597.jpg,82518b3057ec43ce9c73a58e35044272,7.338238150065589
E:\AMIT AI\Face Mask & Emotion detection\happy\10599.jpg,True,48,48,1,1648,L,,happy,emotion,10599.jpg,452ccc19c50356ff9a707fca2beda3e6,7.407924322559599
E:\AMIT AI\Face Mask & Emotion detection\happy\10601.jpg,True,48,48,1,1745,L,,happy,emotion,10601.jpg,4c99522d9eeed4eecff3600ed302de4e,7.465082736399547
E:\AMIT AI\Face Mask & Emotion detection\happy\10608.jpg,True,48,48,1,1217,L,,happy,emotion,10608.jpg,0edf0c4442c773cc0427cae39df15cc8,7.1049654482698426
E:\AMIT AI\Face Mask & Emotion detection\happy\10609.jpg,True,48,48,1,1458,L,,happy,emotion,10609.jpg,c6e195f18cc64b05af476c86991562f0,7.285506548522785
E:\AMIT AI\Face Mask & Emotion detection\happy\10610.jpg,True,48,48,1,1688,L,,happy,emotion,10610.jpg,51342c96a4aaa63c29f26a258db1ac75,7.4318919168078
E:\AMIT AI\Face Mask & Emotion detection\happy\10615.jpg,True,48,48,1,1669,L,,happy,emotion,10615.jpg,5053692dfac6b07bbf40a934ebc00938,7.4205789054108005
E:\AMIT AI\Face Mask & Emotion detection\happy\10617.jpg,True,48,48,1,1556,L,,happy,emotion,10617.jpg,9a78f7b82a9fc829564d129a2664541b,7.350516171833998
E:\AMIT AI\Face Mask & Emotion detection\happy\10621.jpg,True,48,48,1,1514,L,,happy,emotion,10621.jpg,fbdc281ce38f663b0d0987777ba536b9,7.323170717943469
E:\AMIT AI\Face Mask & Emotion detection\happy\10629.jpg,True,48,48,1,1345,L,,happy,emotion,10629.jpg,9cc24cd7167588212f2b05978eca2978,7.204892510204673
E:\AMIT AI\Face Mask & Emotion detection\happy\10635.jpg,True,48,48,1,1716,L,,happy,emotion,10635.jpg,5492d1f8629e1901b4145c51859ab0f6,7.448333860897476
E:\AMIT AI\Face Mask & Emotion detection\happy\10639.jpg,True,48,48,1,1767,L,,happy,emotion,10639.jpg,5926ba0b4a04f8de77b6bb25692d190c,7.477604243197589
E:\AMIT AI\Face Mask & Emotion detection\happy\10641.jpg,True,48,48,1,1327,L,,happy,emotion,10641.jpg,9d2edba9836dec19d140c35982c90710,7.191429330036379
E:\AMIT AI\Face Mask & Emotion detection\happy\10652.jpg,True,48,48,1,1685,L,,happy,emotion,10652.jpg,ec03b4f2c7fa33f0144301518c618a70,7.430114138561801
E:\AMIT AI\Face Mask & Emotion detection\happy\10660.jpg,True,48,48,1,1561,L,,happy,emotion,10660.jpg,5e81d03dcecbb6be49fdba6ff2425b72,7.3537223303996315
E:\AMIT AI\Face Mask & Emotion detection\happy\10678.jpg,True,48,48,1,1680,L,,happy,emotion,10678.jpg,1e6ff53dbfb2ed3c406d2b4278ab9dc8,7.427144133408616
E:\AMIT AI\Face Mask & Emotion detection\happy\10680.jpg,True,48,48,1,1435,L,,happy,emotion,10680.jpg,b856ed1b1015f68e78d0b73eadff4821,7.269616749608169
E:\AMIT AI\Face Mask & Emotion detection\happy\10681.jpg,True,48,48,1,1630,L,,happy,emotion,10681.jpg,d303a2ba884691fd5bab65741e029728,7.396948602621014
E:\AMIT AI\Face Mask & Emotion detection\happy\10685.jpg,True,48,48,1,1563,L,,happy,emotion,10685.jpg,67df5351a86e38df780e26d015875c6c,7.355001921105257
E:\AMIT AI\Face Mask & Emotion detection\happy\10690.jpg,True,48,48,1,1769,L,,happy,emotion,10690.jpg,6d942673c986772c8629c84e1bc8bdfb,7.478734825567875
E:\AMIT AI\Face Mask & Emotion detection\happy\10691.jpg,True,48,48,1,1635,L,,happy,emotion,10691.jpg,e559fd4deb68f6064214c61a4dbe5681,7.400009517162692
E:\AMIT AI\Face Mask & Emotion detection\happy\10697.jpg,True,48,48,1,1737,L,,happy,emotion,10697.jpg,e05e4974f96d4e409fc585c8605a3e36,7.460490305825338
E:\AMIT AI\Face Mask & Emotion detection\happy\10707.jpg,True,48,48,1,1606,L,,happy,emotion,10707.jpg,029c1e9955112ea75147e4a4ff7477fb,7.382124365737512
E:\AMIT AI\Face Mask & Emotion detection\happy\10708.jpg,True,48,48,1,1767,L,,happy,emotion,10708.jpg,93685b91197e11a5bd53619e8e8ea622,7.477604243197589
E:\AMIT AI\Face Mask & Emotion detection\happy\10722.jpg,True,48,48,1,1402,L,,happy,emotion,10722.jpg,7fb8e346bb7b39ad3cba9351ea53f10f,7.246368080102461
E:\AMIT AI\Face Mask & Emotion detection\happy\10724.jpg,True,48,48,1,1596,L,,happy,emotion,10724.jpg,5e4f30ac277331d0b658c16a0a97c759,7.3758821482150125
E:\AMIT AI\Face Mask & Emotion detection\happy\10727.jpg,True,48,48,1,1699,L,,happy,emotion,10727.jpg,ea288ac89ce337d3da07dc84ad24a204,7.438383530044307
E:\AMIT AI\Face Mask & Emotion detection\happy\10728.jpg,True,48,48,1,1699,L,,happy,emotion,10728.jpg,7304f4005cd8486aac424532bc13a960,7.438383530044307
E:\AMIT AI\Face Mask & Emotion detection\happy\10730.jpg,True,48,48,1,1707,L,,happy,emotion,10730.jpg,616575031e3c56b6a7236d6e4c0ca40b,7.443078374348516
E:\AMIT AI\Face Mask & Emotion detection\happy\10733.jpg,True,48,48,1,1243,L,,happy,emotion,10733.jpg,15a3a9fcdaed73216bdcff9f5c1995c4,7.126087273299125
E:\AMIT AI\Face Mask & Emotion detection\happy\10735.jpg,True,48,48,1,1547,L,,happy,emotion,10735.jpg,783e164ce77668a03a489034ca750632,7.344719054149673
E:\AMIT AI\Face Mask & Emotion detection\happy\10739.jpg,True,48,48,1,1395,L,,happy,emotion,10739.jpg,d3fdf499a1b8dd36a576c54ee47aafea,7.241366283322318
E:\AMIT AI\Face Mask & Emotion detection\happy\10752.jpg,True,48,48,1,1523,L,,happy,emotion,10752.jpg,7abcc41fd72dbcb73dea9b6a103643da,7.329093736246592
E:\AMIT AI\Face Mask & Emotion detection\happy\10759.jpg,True,48,48,1,1637,L,,happy,emotion,10759.jpg,d987844017cd4036ff50bc9ca3e9ba74,7.401231264413015
E:\AMIT AI\Face Mask & Emotion detection\happy\10763.jpg,True,48,48,1,1275,L,,happy,emotion,10763.jpg,bc77a4081f4ef2c340da5719f5cd1419,7.151485463904735
E:\AMIT AI\Face Mask & Emotion detection\happy\10764.jpg,True,48,48,1,1831,L,,happy,emotion,10764.jpg,621272550b0ff8b9a6bf757a05748c11,7.513163545234075
E:\AMIT AI\Face Mask & Emotion detection\happy\10766.jpg,True,48,48,1,1538,L,,happy,emotion,10766.jpg,8239734776899e739415deb144b1abd4,7.338888133838879
E:\AMIT AI\Face Mask & Emotion detection\happy\10772.jpg,True,48,48,1,1487,L,,happy,emotion,10772.jpg,ae079b47149b2c813d6b49915f564c71,7.305188215393037
E:\AMIT AI\Face Mask & Emotion detection\happy\10782.jpg,True,48,48,1,1904,L,,happy,emotion,10782.jpg,abd10c374ccf0769416cd01d1ca8097c,7.552237287560802
E:\AMIT AI\Face Mask & Emotion detection\happy\10783.jpg,True,48,48,1,1531,L,,happy,emotion,10783.jpg,76d9cc890258446703cd1a32819d4014,7.3343293503005365
E:\AMIT AI\Face Mask & Emotion detection\happy\10784.jpg,True,48,48,1,1657,L,,happy,emotion,10784.jpg,832301855011d98c8e20c885a3e3bb9c,7.4133673356952405
E:\AMIT AI\Face Mask & Emotion detection\happy\10789.jpg,True,48,48,1,1780,L,,happy,emotion,10789.jpg,e0d53136d3e580b79a9ca0eeb582c80b,7.484930283289661
E:\AMIT AI\Face Mask & Emotion detection\happy\10791.jpg,True,48,48,1,1290,L,,happy,emotion,10791.jpg,320f370d66403298b652644466fd6e91,7.1631723908466425
E:\AMIT AI\Face Mask & Emotion detection\happy\10796.jpg,True,48,48,1,1369,L,,happy,emotion,10796.jpg,685bcbade46584b40d094d13b4a30196,7.222566018822171
E:\AMIT AI\Face Mask & Emotion detection\happy\10807.jpg,True,48,48,1,1387,L,,happy,emotion,10807.jpg,2f0f86bfd8613c2f1772a5bc5d69454f,7.23561914106675
E:\AMIT AI\Face Mask & Emotion detection\happy\10809.jpg,True,48,48,1,1496,L,,happy,emotion,10809.jpg,62b3cf745852be753e2a74dd01c21de1,7.311218384419629
E:\AMIT AI\Face Mask & Emotion detection\happy\10826.jpg,True,48,48,1,1704,L,,happy,emotion,10826.jpg,e71e53523b08f071da99b56fb4069dc8,7.4413203897176174
E:\AMIT AI\Face Mask & Emotion detection\happy\10838.jpg,True,48,48,1,1281,L,,happy,emotion,10838.jpg,ddf354108923702af2fb978e72b2301d,7.156176637480615
E:\AMIT AI\Face Mask & Emotion detection\happy\10850.jpg,True,48,48,1,1662,L,,happy,emotion,10850.jpg,7ac4155c959f22c367b7fd9e83632ef6,7.416378479192928
E:\AMIT AI\Face Mask & Emotion detection\happy\10852.jpg,True,48,48,1,1571,L,,happy,emotion,10852.jpg,e4673e8c597e799ef35752eb6123ea74,7.360103972989152
E:\AMIT AI\Face Mask & Emotion detection\happy\10856.jpg,True,48,48,1,1571,L,,happy,emotion,10856.jpg,e849674e42526382eaf8efef7cbed31b,7.360103972989152
E:\AMIT AI\Face Mask & Emotion detection\happy\10864.jpg,True,48,48,1,1474,L,,happy,emotion,10864.jpg,e6ebe3dce075eedae464110e6e28726b,7.29641326877392
E:\AMIT AI\Face Mask & Emotion detection\happy\10870.jpg,True,48,48,1,1624,L,,happy,emotion,10870.jpg,a6c2c3ebff1945b65101befe11f7895d,7.393263094763838
E:\AMIT AI\Face Mask & Emotion detection\happy\10872.jpg,True,48,48,1,1740,L,,happy,emotion,10872.jpg,59ae75bc57770b88803ba94548d07942,7.462214939768189
E:\AMIT AI\Face Mask & Emotion detection\happy\10876.jpg,True,48,48,1,1770,L,,happy,emotion,10876.jpg,0dbaa909461b58a0bd7123cef84b4939,7.479299637782834
E:\AMIT AI\Face Mask & Emotion detection\happy\10877.jpg,True,48,48,1,1800,L,,happy,emotion,10877.jpg,0e3bb684bfbcde98389eebcedf63814b,7.496097345175956
E:\AMIT AI\Face Mask & Emotion detection\happy\10880.jpg,True,48,48,1,1544,L,,happy,emotion,10880.jpg,7088514ca21db99a0eaabe55d797bf43,7.3427791893318455
E:\AMIT AI\Face Mask & Emotion detection\happy\10885.jpg,True,48,48,1,1507,L,,happy,emotion,10885.jpg,05e426a5d5290f8e8c160695e68b835d,7.318539548567902
E:\AMIT AI\Face Mask & Emotion detection\happy\10891.jpg,True,48,48,1,1587,L,,happy,emotion,10891.jpg,42d648f9c80e23f8c05cbbbd018ca090,7.370230641807081
E:\AMIT AI\Face Mask & Emotion detection\happy\10895.jpg,True,48,48,1,1571,L,,happy,emotion,10895.jpg,48aee42576bab00d01b2c8e6df982e04,7.360103972989152
E:\AMIT AI\Face Mask & Emotion detection\happy\10911.jpg,True,48,48,1,1609,L,,happy,emotion,10911.jpg,13216d3e71e83d5b81370a6b655ca170,7.383989457978509
E:\AMIT AI\Face Mask & Emotion detection\happy\10914.jpg,True,48,48,1,1657,L,,happy,emotion,10914.jpg,77c2f24e6e0e42027e19f2b4e06f8748,7.4133673356952405
E:\AMIT AI\Face Mask & Emotion detection\happy\10917.jpg,True,48,48,1,1179,L,,happy,emotion,10917.jpg,0dc1258f81238c6ad7243900f2f6d3bf,7.07326971745971
E:\AMIT AI\Face Mask & Emotion detection\happy\10920.jpg,True,48,48,1,1721,L,,happy,emotion,10920.jpg,7ddda1e6a0e1c6c8d7f18de39f6cc686,7.451241684987676
E:\AMIT AI\Face Mask & Emotion detection\happy\10921.jpg,True,48,48,1,1597,L,,happy,emotion,10921.jpg,fb3662c6b596fbc525663f408842edbd,7.37650812632622
E:\AMIT AI\Face Mask & Emotion detection\happy\10927.jpg,True,48,48,1,1668,L,,happy,emotion,10927.jpg,86e65d24f15114acb3b183a26ac0ff76,7.419979923661835
E:\AMIT AI\Face Mask & Emotion detection\happy\10929.jpg,True,48,48,1,1476,L,,happy,emotion,10929.jpg,7d830e0264b35c84faae66b145bc5971,7.29776828253138
E:\AMIT AI\Face Mask & Emotion detection\happy\10930.jpg,True,48,48,1,1363,L,,happy,emotion,10930.jpg,bd21181885c9794e22920028b2b99457,7.218176838403408
E:\AMIT AI\Face Mask & Emotion detection\happy\10960.jpg,True,48,48,1,1675,L,,happy,emotion,10960.jpg,4931e37c2b273316fd37d24320babb29,7.424165281042028
E:\AMIT AI\Face Mask & Emotion detection\happy\10972.jpg,True,48,48,1,1446,L,,happy,emotion,10972.jpg,add326ba30f6fb080e01709035d8fddb,7.277247726631484
E:\AMIT AI\Face Mask & Emotion detection\happy\10974.jpg,True,48,48,1,1622,L,,happy,emotion,10974.jpg,afbcccbde8fff6539546f97b122a93df,7.392031567514591
E:\AMIT AI\Face Mask & Emotion detection\happy\10990.jpg,True,48,48,1,1640,L,,happy,emotion,10990.jpg,7f0fa4d1e11f47509569743e416268cc,7.403061091090091
E:\AMIT AI\Face Mask & Emotion detection\happy\10996.jpg,True,48,48,1,1369,L,,happy,emotion,10996.jpg,55bd43fd4ba0c81833f559dec74c6616,7.222566018822171
E:\AMIT AI\Face Mask & Emotion detection\happy\10997.jpg,True,48,48,1,1718,L,,happy,emotion,10997.jpg,9e4146bf3b05e05528d64f31b9b6cde5,7.449498005382849
E:\AMIT AI\Face Mask & Emotion detection\happy\11006.jpg,True,48,48,1,1436,L,,happy,emotion,11006.jpg,b2f1172678fe23b80d581cc35d1205e6,7.270312886079025
E:\AMIT AI\Face Mask & Emotion detection\happy\11007.jpg,True,48,48,1,1766,L,,happy,emotion,11007.jpg,7c309f96c984a8ed0a428a969c2c5bd9,7.4770384723196965
E:\AMIT AI\Face Mask & Emotion detection\happy\11033.jpg,True,48,48,1,1424,L,,happy,emotion,11033.jpg,f0a08d86f613c6522da4ab6fb71c2302,7.261927092702751
E:\AMIT AI\Face Mask & Emotion detection\happy\11035.jpg,True,48,48,1,1708,L,,happy,emotion,11035.jpg,f54117b71a4d9ae6b39c1a5dc6c3447a,7.443663683115591
E:\AMIT AI\Face Mask & Emotion detection\happy\11041.jpg,True,48,48,1,1676,L,,happy,emotion,11041.jpg,efd72f5b83b255c5f10b2bddb3b32381,7.424761761823209
E:\AMIT AI\Face Mask & Emotion detection\happy\11046.jpg,True,48,48,1,1273,L,,happy,emotion,11046.jpg,e1b8a1c77c1c35ed62f33e050b95bb85,7.149916836132109
E:\AMIT AI\Face Mask & Emotion detection\happy\11056.jpg,True,48,48,1,1617,L,,happy,emotion,11056.jpg,0fce78a1f2ed0decb0536ba88eb9c536,7.388946097618437
E:\AMIT AI\Face Mask & Emotion detection\happy\11058.jpg,True,48,48,1,1397,L,,happy,emotion,11058.jpg,e11ccf599256a55e6acd261c467c1573,7.242797922793756
E:\AMIT AI\Face Mask & Emotion detection\happy\11059.jpg,True,48,48,1,1736,L,,happy,emotion,11059.jpg,a1c7e36b4753f4f40c71595ae1cc1169,7.459914766241105
E:\AMIT AI\Face Mask & Emotion detection\happy\11066.jpg,True,48,48,1,1586,L,,happy,emotion,11066.jpg,272ee41f461dcf388d7c22165ec4fa6d,7.369600720526409
E:\AMIT AI\Face Mask & Emotion detection\happy\11067.jpg,True,48,48,1,1600,L,,happy,emotion,11067.jpg,295f2cd3641315c660d0f80b495ef50c,7.3783837129967145
E:\AMIT AI\Face Mask & Emotion detection\happy\11076.jpg,True,48,48,1,1593,L,,happy,emotion,11076.jpg,10c48aa9e89beaafee6a0ec5b297c242,7.374001859350161
E:\AMIT AI\Face Mask & Emotion detection\happy\11077.jpg,True,48,48,1,1635,L,,happy,emotion,11077.jpg,eea88312857f7679385c7d04dd9d7fbe,7.400009517162692
E:\AMIT AI\Face Mask & Emotion detection\happy\11078.jpg,True,48,48,1,1386,L,,happy,emotion,11078.jpg,6b3f596823bf9b148f2793d41543fc6e,7.234898420314831
E:\AMIT AI\Face Mask & Emotion detection\happy\11079.jpg,True,48,48,1,1597,L,,happy,emotion,11079.jpg,f694ed6985893254634b66d570404531,7.37650812632622
E:\AMIT AI\Face Mask & Emotion detection\happy\11080.jpg,True,48,48,1,1608,L,,happy,emotion,11080.jpg,4983e8a14756a777bb7b3238fabe81c1,7.3833681469923835
E:\AMIT AI\Face Mask & Emotion detection\happy\11081.jpg,True,48,48,1,1405,L,,happy,emotion,11081.jpg,874707034964713e00bb9d23ff88d6b2,7.2485040723706105
E:\AMIT AI\Face Mask & Emotion detection\happy\11091.jpg,True,48,48,1,1565,L,,happy,emotion,11091.jpg,d47e8d97bcd818b2d19950fa19c7e650,7.356279876550748
E:\AMIT AI\Face Mask & Emotion detection\happy\11092.jpg,True,48,48,1,1793,L,,happy,emotion,11092.jpg,13d478ff6a24a9d1078bc17e27e90c7e,7.492203042618741
E:\AMIT AI\Face Mask & Emotion detection\happy\11114.jpg,True,48,48,1,1459,L,,happy,emotion,11114.jpg,3c6576d6732a1ac792a8d54d191eef84,7.286191714702382
E:\AMIT AI\Face Mask & Emotion detection\happy\11120.jpg,True,48,48,1,1481,L,,happy,emotion,11120.jpg,5bbb8b1e0dcec8babd584101c8642c43,7.301147805856032
E:\AMIT AI\Face Mask & Emotion detection\happy\11121.jpg,True,48,48,1,1462,L,,happy,emotion,11121.jpg,3fe5312c1d4a65374236e40b8268100a,7.288244401020124
E:\AMIT AI\Face Mask & Emotion detection\happy\11122.jpg,True,48,48,1,1486,L,,happy,emotion,11122.jpg,fcffe9beebae3331474394023fcdaa1d,7.304515946460155
E:\AMIT AI\Face Mask & Emotion detection\happy\11127.jpg,True,48,48,1,1524,L,,happy,emotion,11127.jpg,7647a2c1fc1d051e24b36b7adee57b8d,7.329749689041512
E:\AMIT AI\Face Mask & Emotion detection\happy\11129.jpg,True,48,48,1,1418,L,,happy,emotion,11129.jpg,f1dd752d5e54e7158e0f25adba745d0c,7.257707677160043
E:\AMIT AI\Face Mask & Emotion detection\happy\11133.jpg,True,48,48,1,1368,L,,happy,emotion,11133.jpg,d4696c05b469fc02cb2fe9550f3a3d85,7.221835825288449
E:\AMIT AI\Face Mask & Emotion detection\happy\11134.jpg,True,48,48,1,1590,L,,happy,emotion,11134.jpg,23af163f1fe1a821e48a227a39c4e8bc,7.372118028337787
E:\AMIT AI\Face Mask & Emotion detection\happy\11142.jpg,True,48,48,1,1730,L,,happy,emotion,11142.jpg,64e0d0530f1713a80b738d6eb3859bfe,7.456454555176209
E:\AMIT AI\Face Mask & Emotion detection\happy\11144.jpg,True,48,48,1,1663,L,,happy,emotion,11144.jpg,cdc4064047603450099904a54433af12,7.416979621381154
E:\AMIT AI\Face Mask & Emotion detection\happy\11162.jpg,True,48,48,1,1685,L,,happy,emotion,11162.jpg,6c961c7ccff460083a3dc02990bdb828,7.430114138561801
E:\AMIT AI\Face Mask & Emotion detection\happy\11164.jpg,True,48,48,1,1462,L,,happy,emotion,11164.jpg,9929988fb304583bd1ee6c8d52752452,7.288244401020124
E:\AMIT AI\Face Mask & Emotion detection\happy\11166.jpg,True,48,48,1,1466,L,,happy,emotion,11166.jpg,8f730bad949b05a1b6ba0b5147d12437,7.2909747781429814
E:\AMIT AI\Face Mask & Emotion detection\happy\11172.jpg,True,48,48,1,1419,L,,happy,emotion,11172.jpg,593825fb51d7200520d6a172551a3347,7.258412150595307
E:\AMIT AI\Face Mask & Emotion detection\happy\11177.jpg,True,48,48,1,1715,L,,happy,emotion,11177.jpg,5bf29a50ecfa23ba0c42a079930c7b65,7.447751280047908
E:\AMIT AI\Face Mask & Emotion detection\happy\11191.jpg,True,48,48,1,1462,L,,happy,emotion,11191.jpg,232fccbdc679945513e285643f66cf85,7.288244401020124
E:\AMIT AI\Face Mask & Emotion detection\happy\11193.jpg,True,48,48,1,1424,L,,happy,emotion,11193.jpg,be2f67fd30b1b76ca4dd20cef6c7aa03,7.261927092702751
E:\AMIT AI\Face Mask & Emotion detection\happy\11204.jpg,True,48,48,1,1653,L,,happy,emotion,11204.jpg,f36e5f1f45864d4fc1003175acb3a03a,7.4109518755836366
E:\AMIT AI\Face Mask & Emotion detection\happy\11207.jpg,True,48,48,1,1516,L,,happy,emotion,11207.jpg,6828e7dccf7df4133def80cefe0a965e,7.324489979348532
E:\AMIT AI\Face Mask & Emotion detection\happy\11210.jpg,True,48,48,1,1476,L,,happy,emotion,11210.jpg,ae9e7ac9a6fd7597efd62807e21b5cc4,7.29776828253138
E:\AMIT AI\Face Mask & Emotion detection\happy\11212.jpg,True,48,48,1,1584,L,,happy,emotion,11212.jpg,63bf238db3db952cdca4a61533486577,7.368339686311381
E:\AMIT AI\Face Mask & Emotion detection\happy\11221.jpg,True,48,48,1,1568,L,,happy,emotion,11221.jpg,85e79448016fdfa2fc0587c47e249cde,7.358193752733032
E:\AMIT AI\Face Mask & Emotion detection\happy\11225.jpg,True,48,48,1,1474,L,,happy,emotion,11225.jpg,75a57cc9a72fa7e5e6b164385def9a73,7.29641326877392
E:\AMIT AI\Face Mask & Emotion detection\happy\11227.jpg,True,48,48,1,1362,L,,happy,emotion,11227.jpg,4bd0c841099a4ac85dfde7da7282967d,7.217443431696533
E:\AMIT AI\Face Mask & Emotion detection\happy\11230.jpg,True,48,48,1,1367,L,,happy,emotion,11230.jpg,20b9892972108d52ffd2d85b4e09d585,7.221105098182496
E:\AMIT AI\Face Mask & Emotion detection\happy\11232.jpg,True,48,48,1,1435,L,,happy,emotion,11232.jpg,acd55c9bfb93878e8c0280507ecfc0f6,7.269616749608169
E:\AMIT AI\Face Mask & Emotion detection\happy\11237.jpg,True,48,48,1,1511,L,,happy,emotion,11237.jpg,4625bd64d15a2c053015adf55932cc20,7.321188556739478
E:\AMIT AI\Face Mask & Emotion detection\happy\11242.jpg,True,48,48,1,1562,L,,happy,emotion,11242.jpg,4ca5105c9849e191bd2e940461380eba,7.354362330421477
E:\AMIT AI\Face Mask & Emotion detection\happy\11244.jpg,True,48,48,1,888,L,,happy,emotion,11244.jpg,ef5c662dfdba8defb3989c4b8812ffbe,6.790097235513905
E:\AMIT AI\Face Mask & Emotion detection\happy\11245.jpg,True,48,48,1,1778,L,,happy,emotion,11245.jpg,c919277361cd7545e62cbcbb9a1708bf,7.483806687665835
E:\AMIT AI\Face Mask & Emotion detection\happy\11253.jpg,True,48,48,1,1456,L,,happy,emotion,11253.jpg,f6f9fcf5f1ff06855f7516f93f9a1ad2,7.284134806195205
E:\AMIT AI\Face Mask & Emotion detection\happy\11254.jpg,True,48,48,1,1490,L,,happy,emotion,11254.jpg,013bb4de1a0431ddff7d90c02594bf94,7.307202314764738
E:\AMIT AI\Face Mask & Emotion detection\happy\11260.jpg,True,48,48,1,1740,L,,happy,emotion,11260.jpg,f4b7e4289fc160c5913fae321b127908,7.462214939768189
E:\AMIT AI\Face Mask & Emotion detection\happy\11270.jpg,True,48,48,1,1691,L,,happy,emotion,11270.jpg,f5a7092417f60ac042ed4ae855c4507f,7.433666540166168
E:\AMIT AI\Face Mask & Emotion detection\happy\11272.jpg,True,48,48,1,1476,L,,happy,emotion,11272.jpg,9682517281068192ee7586ee345b2b85,7.29776828253138
E:\AMIT AI\Face Mask & Emotion detection\happy\11282.jpg,True,48,48,1,1717,L,,happy,emotion,11282.jpg,cd88e41befc3dc946bf08d6cce1e89b7,7.4489161025442
E:\AMIT AI\Face Mask & Emotion detection\happy\11285.jpg,True,48,48,1,1690,L,,happy,emotion,11285.jpg,6f9fcc941cadaa47208a12f946ba32ca,7.43307534889858
E:\AMIT AI\Face Mask & Emotion detection\happy\11287.jpg,True,48,48,1,1747,L,,happy,emotion,11287.jpg,65bc7347f5a3a750b6eb92c366b03124,7.466227556215481
E:\AMIT AI\Face Mask & Emotion detection\happy\11299.jpg,True,48,48,1,1623,L,,happy,emotion,11299.jpg,58db880856c37a3c66511aea9b61af33,7.392647520721623
E:\AMIT AI\Face Mask & Emotion detection\happy\11300.jpg,True,48,48,1,1584,L,,happy,emotion,11300.jpg,5b58157ed746493f44961e9c75d92761,7.368339686311381
E:\AMIT AI\Face Mask & Emotion detection\happy\11312.jpg,True,48,48,1,1261,L,,happy,emotion,11312.jpg,8d5ec2555ef2378b8d5374b0d6d29f73,7.140453043101158
E:\AMIT AI\Face Mask & Emotion detection\happy\11332.jpg,True,48,48,1,1369,L,,happy,emotion,11332.jpg,731e49a19b8020561d2e1bc6f9bedc81,7.222566018822171
